,year,SimMod2.6_co2,SimMod2.6_t,SimMod2.6_f,SimMod4.5_co2,SimMod4.5_t,SimMod4.5_f,SimMod6.0_co2,SimMod6.0_t,SimMod6.0_f,SimMod8.5_co2,SimMod8.5_t,SimMod8.5_f
71,1836,1.4974298768,-0.5533425341436898,-0.988837425971102,1.4974298768,-0.5533425341436898,-0.988837425971102,1.4974298768,-0.5533425341436898,-0.988837425971102,1.4974298768,-0.5533425341436898,-0.988837425971102
72,1837,1.5170214011,-0.5516522908759569,-0.9862783743791933,1.5170214011,-0.5516522908759569,-0.9862783743791933,1.5170214011,-0.5516522908759569,-0.9862783743791933,1.5170214011,-0.5516522908759569,-0.9862783743791933
73,1838,1.5402829620999998,-0.5496853190396171,-0.9824666280010821,1.5402829620999998,-0.5496853190396171,-0.9824666280010821,1.5402829620999998,-0.5496853190396171,-0.9824666280010821,1.5402829620999998,-0.5496853190396171,-0.9824666280010821
74,1839,1.5635445231,-0.5477366965784138,-0.9789895119622233,1.5635445231,-0.5477366965784138,-0.9789895119622233,1.5635445231,-0.5477366965784138,-0.9789895119622233,1.5635445231,-0.5477366965784138,-0.9789895119622233
75,1840,1.59047604373,-0.545838075288057,-0.9758372320864863,1.59047604373,-0.545838075288057,-0.9758372320864863,1.59047604373,-0.545838075288057,-0.9758372320864863,1.59047604373,-0.545838075288057,-0.9758372320864863
76,1841,1.6137376047299998,-0.5439180390670446,-0.9726059302898766,1.6137376047299998,-0.5439180390670446,-0.9726059302898766,1.6137376047299998,-0.5439180390670446,-0.9726059302898766,1.6137376047299998,-0.5439180390670446,-0.9726059302898766
77,1842,1.64066916573,-0.5419712577254918,-0.9692988777200711,1.64066916573,-0.5419712577254918,-0.9692988777200711,1.64066916573,-0.5419712577254918,-0.9692988777200711,1.64066916573,-0.5419712577254918,-0.9692988777200711
78,1843,1.66393069003,-0.5399937056962065,-0.9659149068832913,1.66393069003,-0.5399937056962065,-0.9659149068832913,1.66393069003,-0.5399937056962065,-0.9659149068832913,1.66393069003,-0.5399937056962065,-0.9659149068832913
79,1844,1.6908622510299998,-0.5379846050591709,-0.9624621983903215,1.6908622510299998,-0.5379846050591709,-0.9624621983903215,1.6908622510299998,-0.5379846050591709,-0.9624621983903215,1.6908622510299998,-0.5379846050591709,-0.9624621983903215
80,1845,1.7251338120299997,-0.5362073587961196,-0.9600827109410033,1.7251338120299997,-0.5362073587961196,-0.9600827109410033,1.7251338120299997,-0.5362073587961196,-0.9600827109410033,1.7251338120299997,-0.5362073587961196,-0.9600827109410033
