,date,year,co2_pg,ch4_tg,n2o_tg,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,ch4_co2_decay_marginal,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,total_forcing,t_os,t_eq,t_s
10,10.0,1775.0,0.210595473843,6.2788895999999985,0.07782131242021846,0.044009648,0.010353103,0.0021059778,0.046207954,279.3018,728.0369900000002,273.16621000000004,0.7765426696563829,23.615889765329754,0.3409160763897438,0.0,278.14960603823073,730.0736229417184,273.00264517841777,0.02187430468900797,0.004829006175371941,0.0001474504844572022,0.026850761348837113,-0.010260774799999997,0.016589986548837116,0.006520869914477276,0.013271989239069693,0.008478694518609078
11,11.0,1776.0,0.23018702016300002,6.7670743,0.08556435765474406,0.046979223,0.010687266,0.0021758477,0.04836247,279.4568,728.60387,273.1866,0.9305563914571926,27.049914973679655,0.4150803170587367,0.0,278.16904779664435,731.2630193147962,273.0120072224821,0.0222482393282226,0.0055288574473735756,0.00017952588601264583,0.027956622661608824,-0.0114798667,0.016476755961608823,0.006629310657702151,0.013181404769287058,0.008529417950061773
12,12.0,1777.0,0.24977857015299995,7.2571937,0.09330794177907474,0.050067292,0.011011591,0.0022449851,0.050671443,279.61808,729.1542900000002,273.20677,1.0970539050397143,30.598877260146033,0.49627226005402203,0.0,278.1900654332399,732.4922248725914,273.0222564010773,0.022652454351095606,0.006251512464416204,0.0002146400681455429,0.029118606883657354,-0.012652425100000003,0.01646618178365735,0.006734460459076352,0.01317294542692588,0.008601621099752715
13,13.0,1778.0,0.26937011647299997,7.7493076,0.10105208521760548,0.053202569000000005,0.011325381,0.0023135031,0.053062222,279.78192,729.6870299999998,273.22676,1.2758270859546694,34.25358950456461,0.5844310626379239,0.0,278.2126326756488,733.758057597868,273.033385033785,0.023086437677790533,0.0069950434283455164,0.00025276654430293863,0.03033424765043899,-0.013779231100000004,0.016555016550438985,0.006841748213070398,0.013244013240351188,0.008698405070981827
14,14.0,1779.0,0.288961662793,8.2434776,0.10879680368140927,0.05628708,0.011627938,0.0023816295000000003,0.055435443,279.9432,730.2009,273.24665,1.4666758465261014,38.005792966124325,0.6794964336930133,0.0,278.2367242660161,735.0576570234567,273.0453855098201,0.023549696398238472,0.007757716375435084,0.0002938790538078234,0.03160129182748138,-0.014861204500000003,0.016740087327481376,0.006955678175194545,0.0133920698619851,0.008822231764363806
15,15.0,1780.0,0.30855321278299996,8.7397674,0.11654211602377385,0.059234532,0.011917108,0.0024495291,0.057700993,280.0974,730.6922,273.26646,1.6694086544833153,41.84807056509844,0.7814086242323358,0.0,278.26231602646914,736.3884541968337,273.05825028683284,0.02404175805012739,0.008537973127925052,0.00033795155815961484,0.03291768273621205,-0.015900176100000003,0.01701750663621205,0.00707998372213004,0.01361400530896964,0.008974849982313526
16,16.0,1781.0,0.33181475910299996,9.2382426,0.12428803952687945,0.06201229,0.012188879,0.002517176,0.059382599,280.2428,731.1541,273.2862,1.8838424878247302,45.77376868836116,0.8901084257794507,0.0,278.2893848534203,737.7481445969663,273.07197189070405,0.02456217052599969,0.00933441497823587,0.0003849582407291935,0.034281543744964754,-0.017335745999999992,0.016945797744964762,0.007217698365726156,0.01355663819597181,0.009055990916497395
17,17.0,1782.0,0.351406305423,9.738970599999998,0.13203459304401371,0.064664134,0.012441892,0.0025844863,0.060955722,280.38168,731.58425,273.30585,2.113012978175585,49.77692625512577,1.0055371640904591,0.0,278.3183139466,739.1346635657819,273.086542914753,0.02511829164679717,0.010145787857427497,0.0004348735044320695,0.035698953008656734,-0.01873479029999999,0.016964162708656742,0.007337474060306788,0.013571330166925393,0.009145292331226185
18,18.0,1783.0,0.370997855413,10.242021,0.13978179542846433,0.067271913,0.012679821,0.002651563,0.06294422400000001,280.51832,731.98888,273.32543,2.3533082024706014,53.85221044248648,1.1276366960456323,0.0,278.3486473587405,740.5461640463031,273.1019560193448,0.025701346745781152,0.01097096887200178,0.00048767197075943786,0.03715998758854237,-0.019659072999999985,0.017500914588542388,0.007450829593343124,0.01400073167083391,0.009350301195815452
19,19.0,1784.0,0.390589401733,10.747466,0.14752966867573356,0.069921132,0.01290832,0.0027186355,0.065007475,280.6572,732.37758,273.345,2.604667382463139,57.99485888941869,1.2563494050108042,0.0,278.3803774175646,741.9809965646365,273.11820393130483,0.02631117956332059,0.011808954175849694,0.0005433284781455161,0.0386634622173158,-0.0205406125,0.0181228497173158,0.007598662579197595,0.014498279773852641,0.009599551565647558
20,20.0,1785.0,0.41018096273300003,11.25538,0.1552782332102163,0.072693308,0.013133038,0.0027858871000000004,0.067235093,280.8026,732.75995,273.36463,2.8669823938015773,62.20062776273068,1.3916181993540435,0.0,278.4134904741096,743.4376912422869,273.13527944373175,0.02694751865733899,0.012658848054087941,0.0006018180816847112,0.04020818479311164,-0.021377140099999997,0.018831044693111643,0.007777359673981069,0.015064835754489313,0.00989072773732846
21,21.0,1786.0,0.429772487033,11.765839,0.16302750474298566,0.075631696,0.013359615,0.0028533161,0.069678227,280.9568,733.1455900000002,273.38432,3.140128370457137,66.46574440325864,1.5333865063031258,0.0,278.4479707660452,744.9149413948664,273.15317541522165,0.02761005171064309,0.01351985296028593,0.0006631160508288048,0.04179302072175782,-0.02216640010000001,0.01962662062175781,0.007985598632182744,0.015701296497406248,0.010223151013097561
22,22.0,1787.0,0.449364048033,12.278921,0.17077752569393875,0.078703283,0.013593686,0.0029208283,0.072311665,281.11808,733.5441,273.40402,3.4239766168580617,70.78686393546938,1.6815982627418786,0.0,278.48380204762276,746.4115885035568,273.17188476870683,0.028298456883634547,0.014391260383075824,0.0007271978657536243,0.043416915132464,-0.022906132300000007,0.020510782832463992,0.008223201186836369,0.016408626265971192,0.010596974459785469
23,23.0,1788.0,0.46895560903300004,12.794707,0.1785282850653245,0.081821836,0.013840881,0.0029884956,0.07505713,281.28192,733.96508,273.42378,3.7184001279373047,75.16103036814042,1.8361979372346264,0.0,278.52096828649263,747.9266087420824,273.1914004942355,0.02901241622057053,0.015272442648294218,0.0007940392272172097,0.045078898096081954,-0.023594082599999996,0.021484815496081958,0.008490588044989273,0.017187852396865565,0.011012794707033398
24,24.0,1789.0,0.488547133333,13.313282,0.186279829990362,0.08488990199999999,0.01410682,0.00305652,0.077825245,281.4432,734.41811,273.44363,4.02327564683793,79.58564230163715,1.9971304724316,0.0,278.55945392345654,749.4591010992093,273.2117156417016,0.029751620650938868,0.01616284567792473,0.0008636160319871572,0.04677808236085076,-0.024227996999999987,0.02255008536085077,0.008788506436247175,0.018040068288680617,0.011471459373452874
