,skill_mean,skill_median,skill_5th,skill_95th,model,timeframe
0,0.801043510867381,0.822191590158052,0.5471863294658764,0.9806075421565573,SimMod2.6,"[1900, 2017]"
1,0.8018532663239695,0.8275422686814309,0.5192121441769374,0.9864739221842276,SimMod4.5,"[1900, 2017]"
2,0.8226272372910343,0.8509746380456318,0.6021191608714528,0.9872481446824217,SimMod6.0,"[1900, 2017]"
3,0.8112426517550066,0.8220109197788934,0.58570552450516,0.9822258123412111,SimMod8.5,"[1900, 2017]"
